  9809     SPring-8 14b2 
 Ir-L3_IrCl4_Si  20.07.15 13:07 - 20.07.15 13:11
 IrCl4                                                                           
 Ring :   8.0 GeV    99.6 mA -   99.6 mA
 Mono :   SI(111)       D=  3.13551 A    Initial angle= 10.59089 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4645
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       10.47000   8.93000    -0.000340       0.05      4645
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0    37.100    81.600
   9.42654   9.45868     0.050     25023      6208
   9.42620   9.45835     0.050     24979      6200
   9.42586   9.45801     0.050     24982      6204
   9.42552   9.45769     0.050     24993      6208
   9.42518   9.45738     0.050     25012      6212
   9.42484   9.45710     0.050     24974      6205
   9.42450   9.45682     0.050     24976      6208
   9.42416   9.45655     0.050     24995      6215
   9.42382   9.45628     0.050     24980      6210
   9.42348   9.45599     0.050     24980      6211
   9.42314   9.45570     0.050     24993      6218
   9.42280   9.45540     0.050     24984      6215
   9.42246   9.45511     0.050     24958      6213
   9.42212   9.45482     0.050     24985      6217
   9.42178   9.45451     0.050     24987      6220
   9.42144   9.45420     0.050     24975      6220
   9.42110   9.45386     0.050     24972      6221
   9.42076   9.45349     0.050     24985      6225
   9.42042   9.45311     0.050     24970      6221
   9.42008   9.45273     0.050     24955      6220
   9.41974   9.45236     0.050     24972      6225
   9.41940   9.45200     0.050     24970      6226
   9.41906   9.45164     0.050     24949      6222
   9.41872   9.45128     0.050     24962      6227
   9.41838   9.45091     0.050     24954      6228
   9.41804   9.45053     0.050     24927      6222
   9.41770   9.45016     0.050     24938      6225
   9.41736   9.44980     0.050     24929      6225
   9.41702   9.44945     0.050     24913      6223
   9.41668   9.44912     0.050     24872      6214
   9.41634   9.44878     0.050     24859      6210
   9.41600   9.44845     0.050     24839      6207
   9.41566   9.44812     0.050     24808      6201
   9.41532   9.44779     0.050     24799      6202
   9.41498   9.44748     0.050     24837      6213
   9.41464   9.44719     0.050     24831      6211
   9.41430   9.44691     0.050     24854      6219
   9.41396   9.44663     0.050     24906      6232
   9.41362   9.44636     0.050     24937      6241
   9.41328   9.44608     0.050     24943      6246
   9.41294   9.44579     0.050     24979      6254
   9.41260   9.44549     0.050     24981      6257
   9.41226   9.44520     0.050     24970      6255
   9.41192   9.44490     0.050     24969      6255
   9.41158   9.44461     0.050     24986      6262
   9.41124   9.44430     0.050     24956      6256
   9.41090   9.44396     0.050     24965      6262
   9.41056   9.44360     0.050     24985      6266
   9.41022   9.44322     0.050     24970      6263
   9.40988   9.44284     0.050     24949      6262
   9.40954   9.44247     0.050     24967      6266
   9.40920   9.44210     0.050     24968      6265
   9.40886   9.44175     0.050     24955      6268
   9.40852   9.44139     0.050     24960      6271
   9.40818   9.44102     0.050     24965      6273
   9.40784   9.44063     0.050     24971      6273
   9.40750   9.44025     0.050     24953      6274
   9.40716   9.43989     0.050     24965      6277
   9.40682   9.43955     0.050     24958      6277
   9.40648   9.43921     0.050     24938      6276
   9.40614   9.43887     0.050     24965      6284
   9.40580   9.43854     0.050     24961      6282
   9.40546   9.43821     0.050     24961      6283
   9.40512   9.43789     0.050     24964      6283
   9.40478   9.43757     0.050     24963      6287
   9.40444   9.43726     0.050     24951      6286
   9.40410   9.43698     0.050     24953      6289
   9.40376   9.43670     0.050     24942      6286
   9.40342   9.43643     0.050     24964      6293
   9.40308   9.43615     0.050     24954      6290
   9.40274   9.43586     0.050     24945      6292
   9.40240   9.43557     0.050     24946      6295
   9.40206   9.43527     0.050     24945      6295
   9.40172   9.43497     0.050     24938      6294
   9.40138   9.43468     0.050     24950      6297
   9.40104   9.43437     0.050     24946      6300
   9.40070   9.43404     0.050     24942      6299
   9.40036   9.43368     0.050     24934      6302
   9.40002   9.43331     0.050     24946      6304
   9.39968   9.43293     0.050     24946      6304
   9.39934   9.43254     0.050     24930      6304
   9.39900   9.43218     0.050     24948      6307
   9.39866   9.43183     0.050     24933      6307
   9.39832   9.43148     0.050     24950      6314
   9.39798   9.43110     0.050     24933      6309
   9.39764   9.43072     0.050     24942      6315
   9.39730   9.43034     0.050     24936      6315
   9.39696   9.42998     0.050     24935      6315
   9.39662   9.42963     0.050     24936      6319
   9.39628   9.42929     0.050     24939      6319
   9.39594   9.42896     0.050     24931      6321
   9.39560   9.42862     0.050     24922      6321
   9.39526   9.42829     0.050     24933      6325
   9.39492   9.42796     0.050     24939      6327
   9.39458   9.42764     0.050     24935      6328
   9.39424   9.42734     0.050     24923      6329
   9.39390   9.42705     0.050     24931      6331
   9.39356   9.42678     0.050     24929      6331
   9.39322   9.42651     0.050     24918      6330
   9.39288   9.42623     0.050     24933      6334
   9.39254   9.42594     0.050     24935      6336
   9.39220   9.42565     0.050     24936      6336
   9.39186   9.42536     0.050     24925      6339
   9.39152   9.42506     0.050     24932      6339
   9.39118   9.42476     0.050     24918      6340
   9.39084   9.42446     0.050     24924      6342
   9.39050   9.42414     0.050     24917      6342
   9.39016   9.42380     0.050     24916      6344
   9.38982   9.42343     0.050     24902      6343
   9.38948   9.42304     0.050     24913      6346
   9.38914   9.42266     0.050     24925      6349
   9.38880   9.42230     0.050     24906      6349
   9.38846   9.42195     0.050     24916      6353
   9.38812   9.42159     0.050     24915      6353
   9.38778   9.42122     0.050     24918      6355
   9.38744   9.42084     0.050     24908      6356
   9.38710   9.42046     0.050     24922      6360
   9.38676   9.42009     0.050     24913      6359
   9.38642   9.41974     0.050     24902      6359
   9.38608   9.41940     0.050     24912      6362
   9.38574   9.41906     0.050     24920      6367
   9.38540   9.41873     0.050     24919      6366
   9.38506   9.41839     0.050     24917      6366
   9.38472   9.41807     0.050     24912      6369
   9.38438   9.41774     0.050     24908      6370
   9.38404   9.41743     0.050     24891      6370
   9.38370   9.41713     0.050     24920      6374
   9.38336   9.41686     0.050     24912      6373
   9.38302   9.41659     0.050     24905      6374
   9.38268   9.41632     0.050     24910      6378
   9.38234   9.41604     0.050     24901      6377
   9.38200   9.41574     0.050     24889      6376
   9.38166   9.41545     0.050     24894      6379
   9.38132   9.41515     0.050     24882      6378
   9.38098   9.41486     0.050     24864      6374
   9.38064   9.41456     0.050     24863      6374
   9.38030   9.41424     0.050     24877      6381
   9.37996   9.41391     0.050     24866      6379
   9.37962   9.41355     0.050     24865      6381
   9.37928   9.41316     0.050     24883      6388
   9.37894   9.41278     0.050     24888      6388
   9.37860   9.41241     0.050     24881      6389
   9.37826   9.41206     0.050     24896      6394
   9.37792   9.41170     0.050     24906      6398
   9.37758   9.41134     0.050     24902      6398
   9.37724   9.41096     0.050     24897      6399
   9.37690   9.41058     0.050     24903      6402
   9.37656   9.41020     0.050     24889      6401
   9.37622   9.40985     0.050     24891      6404
   9.37588   9.40950     0.050     24901      6406
   9.37554   9.40916     0.050     24902      6408
   9.37520   9.40883     0.050     24892      6407
   9.37486   9.40849     0.050     24899      6411
   9.37452   9.40816     0.050     24896      6413
   9.37418   9.40783     0.050     24892      6413
   9.37384   9.40752     0.050     24891      6413
   9.37350   9.40722     0.050     24888      6414
   9.37316   9.40694     0.050     24872      6413
   9.37282   9.40666     0.050     24869      6409
   9.37248   9.40639     0.050     24864      6412
   9.37214   9.40611     0.050     24851      6409
   9.37180   9.40582     0.050     24827      6406
   9.37146   9.40552     0.050     24838      6409
   9.37112   9.40523     0.050     24820      6405
   9.37078   9.40493     0.050     24831      6411
   9.37044   9.40463     0.050     24832      6413
   9.37010   9.40433     0.050     24847      6419
   9.36976   9.40399     0.050     24848      6421
   9.36942   9.40364     0.050     24857      6422
   9.36908   9.40326     0.050     24864      6428
   9.36874   9.40288     0.050     24845      6425
   9.36840   9.40250     0.050     24854      6427
   9.36806   9.40215     0.050     24856      6431
   9.36772   9.40179     0.050     24848      6431
   9.36738   9.40143     0.050     24846      6433
   9.36704   9.40106     0.050     24856      6434
   9.36670   9.40068     0.050     24865      6438
   9.36636   9.40031     0.050     24859      6436
   9.36602   9.39994     0.050     24845      6436
   9.36568   9.39959     0.050     24856      6441
   9.36534   9.39925     0.050     24836      6438
   9.36500   9.39892     0.050     24830      6438
   9.36466   9.39859     0.050     24836      6441
   9.36432   9.39826     0.050     24836      6443
   9.36398   9.39793     0.050     24823      6439
   9.36364   9.39761     0.050     24832      6442
   9.36330   9.39731     0.050     24833      6445
   9.36296   9.39703     0.050     24811      6443
   9.36262   9.39675     0.050     24792      6438
   9.36228   9.39649     0.050     24802      6442
   9.36194   9.39621     0.050     24802      6442
   9.36160   9.39592     0.050     24789      6441
   9.36126   9.39563     0.050     24814      6447
   9.36092   9.39533     0.050     24814      6451
   9.36058   9.39504     0.050     24814      6454
   9.36024   9.39474     0.050     24820      6456
   9.35990   9.39444     0.050     24853      6466
   9.35956   9.39412     0.050     24857      6467
   9.35922   9.39377     0.050     24842      6467
   9.35888   9.39340     0.050     24852      6470
   9.35854   9.39302     0.050     24864      6476
   9.35820   9.39264     0.050     24847      6472
   9.35786   9.39227     0.050     24851      6473
   9.35752   9.39192     0.050     24871      6481
   9.35718   9.39156     0.050     24861      6480
   9.35684   9.39120     0.050     24830      6475
   9.35650   9.39082     0.050     24860      6482
   9.35616   9.39044     0.050     24865      6483
   9.35582   9.39007     0.050     24841      6480
   9.35548   9.38972     0.050     24853      6484
   9.35514   9.38937     0.050     24851      6484
   9.35480   9.38904     0.050     24836      6485
   9.35446   9.38871     0.050     24813      6479
   9.35412   9.38837     0.050     24831      6486
   9.35378   9.38804     0.050     24820      6483
   9.35344   9.38772     0.050     24795      6480
   9.35310   9.38741     0.050     24807      6483
   9.35276   9.38712     0.050     24819      6488
   9.35242   9.38684     0.050     24809      6487
   9.35208   9.38657     0.050     24816      6491
   9.35174   9.38630     0.050     24838      6495
   9.35140   9.38602     0.050     24841      6500
   9.35106   9.38573     0.050     24829      6500
   9.35072   9.38543     0.050     24855      6506
   9.35038   9.38513     0.050     24838      6505
   9.35004   9.38484     0.050     24832      6503
   9.34970   9.38454     0.050     24852      6510
   9.34936   9.38422     0.050     24847      6510
   9.34902   9.38389     0.050     24835      6508
   9.34868   9.38352     0.050     24834      6510
   9.34834   9.38314     0.050     24829      6511
