  9809     SPring-8 14b2 
 Ir-L21_IrO2_Si  20.07.15 17:56 - 20.07.15 18:08
 IrO2                                                                            
 Ring :   8.0 GeV    99.6 mA -   99.5 mA
 Mono :   SI(311)       D=  1.63747 A    Initial angle= 17.83300 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 6554
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       17.64500  14.67000    -0.000460       0.10      6554
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0    55.800    60.800
  16.90624  16.93619     0.100      5867     20062
  16.90578  16.93575     0.100      5875     20083
  16.90532  16.93530     0.100      5868     20070
  16.90486  16.93488     0.100      5868     20055
  16.90440  16.93448     0.100      5883     20115
  16.90394  16.93411     0.100      5870     20083
  16.90348  16.93373     0.100      5875     20083
  16.90302  16.93335     0.100      5868     20052
  16.90256  16.93295     0.100      5880     20105
  16.90210  16.93254     0.100      5875     20084
  16.90164  16.93214     0.100      5865     20050
  16.90118  16.93172     0.100      5877     20083
  16.90072  16.93126     0.100      5862     20036
  16.90026  16.93076     0.100      5866     20052
  16.89980  16.93024     0.100      5872     20063
  16.89934  16.92975     0.100      5875     20067
  16.89888  16.92927     0.100      5888     20101
  16.89842  16.92878     0.100      5882     20087
  16.89796  16.92827     0.100      5885     20098
  16.89750  16.92776     0.100      5883     20089
  16.89704  16.92727     0.100      5886     20094
  16.89658  16.92680     0.100      5882     20081
  16.89612  16.92635     0.100      5889     20093
  16.89566  16.92590     0.100      5894     20104
  16.89520  16.92545     0.100      5889     20089
  16.89474  16.92502     0.100      5894     20103
  16.89428  16.92462     0.100      5887     20074
  16.89382  16.92424     0.100      5890     20067
  16.89336  16.92387     0.100      5889     20064
  16.89290  16.92349     0.100      5876     20014
  16.89244  16.92309     0.100      5893     20058
  16.89198  16.92268     0.100      5885     20038
  16.89152  16.92228     0.100      5877     20010
  16.89106  16.92187     0.100      5879     20012
  16.89060  16.92143     0.100      5888     20018
  16.89014  16.92095     0.100      5894     20051
  16.88968  16.92044     0.100      5898     20039
  16.88922  16.91993     0.100      5892     20020
  16.88876  16.91945     0.100      5908     20066
  16.88830  16.91897     0.100      5888     19999
  16.88784  16.91847     0.100      5898     20025
  16.88738  16.91796     0.100      5896     20026
  16.88692  16.91746     0.100      5904     20025
  16.88646  16.91699     0.100      5912     20064
  16.88600  16.91653     0.100      5900     20032
  16.88554  16.91608     0.100      5912     20060
  16.88508  16.91563     0.100      5905     20021
  16.88462  16.91519     0.100      5902     20010
  16.88416  16.91477     0.100      5905     20016
  16.88370  16.91439     0.100      5897     19967
  16.88324  16.91402     0.100      5925     20075
  16.88278  16.91364     0.100      5909     20017
  16.88232  16.91325     0.100      5912     20022
  16.88186  16.91284     0.100      5922     20052
  16.88140  16.91244     0.100      5910     19993
  16.88094  16.91204     0.100      5918     20030
  16.88048  16.91161     0.100      5895     19956
  16.88002  16.91114     0.100      5912     19993
  16.87956  16.91064     0.100      5909     19991
  16.87910  16.91013     0.100      5899     19953
  16.87864  16.90964     0.100      5922     20023
  16.87818  16.90916     0.100      5898     19944
  16.87772  16.90866     0.100      5896     19945
  16.87726  16.90816     0.100      5915     19988
  16.87680  16.90765     0.100      5906     19963
  16.87634  16.90717     0.100      5916     19995
  16.87588  16.90670     0.100      5898     19938
  16.87542  16.90625     0.100      5923     20007
  16.87496  16.90580     0.100      5912     19985
  16.87450  16.90536     0.100      5913     19992
  16.87404  16.90493     0.100      5937     20051
  16.87358  16.90453     0.100      5916     19991
  16.87312  16.90416     0.100      5928     20042
  16.87266  16.90378     0.100      5925     20019
  16.87220  16.90340     0.100      5919     20012
  16.87174  16.90299     0.100      5941     20076
  16.87128  16.90258     0.100      5908     19970
  16.87082  16.90218     0.100      5939     20090
  16.87036  16.90177     0.100      5922     20016
  16.86990  16.90132     0.100      5915     20012
  16.86944  16.90081     0.100      5916     20003
  16.86898  16.90030     0.100      5897     19941
  16.86852  16.89980     0.100      5919     20010
  16.86806  16.89933     0.100      5907     19978
  16.86760  16.89884     0.100      5925     20033
  16.86714  16.89833     0.100      5922     20043
  16.86668  16.89782     0.100      5933     20074
  16.86622  16.89733     0.100      5951     20150
  16.86576  16.89686     0.100      5950     20147
  16.86530  16.89640     0.100      5947     20134
  16.86484  16.89595     0.100      5936     20121
  16.86438  16.89551     0.100      5933     20094
  16.86392  16.89508     0.100      5937     20125
  16.86346  16.89467     0.100      5932     20110
  16.86300  16.89429     0.100      5940     20119
  16.86254  16.89391     0.100      5936     20129
  16.86208  16.89353     0.100      5941     20147
  16.86162  16.89314     0.100      5951     20194
  16.86116  16.89273     0.100      5946     20172
  16.86070  16.89233     0.100      5972     20270
  16.86024  16.89193     0.100      5954     20221
  16.85978  16.89149     0.100      5952     20207
  16.85932  16.89101     0.100      5961     20266
  16.85886  16.89050     0.100      5947     20200
  16.85840  16.88999     0.100      5953     20244
  16.85794  16.88950     0.100      5941     20207
  16.85748  16.88902     0.100      5950     20250
  16.85702  16.88853     0.100      5960     20273
  16.85656  16.88802     0.100      5968     20302
  16.85610  16.88752     0.100      5977     20360
  16.85564  16.88704     0.100      5966     20319
  16.85518  16.88659     0.100      5975     20352
  16.85472  16.88614     0.100      5964     20333
  16.85426  16.88569     0.100      5972     20353
  16.85380  16.88524     0.100      5975     20360
  16.85334  16.88482     0.100      5963     20338
  16.85288  16.88443     0.100      5976     20387
  16.85242  16.88406     0.100      5966     20349
  16.85196  16.88369     0.100      5963     20362
  16.85150  16.88330     0.100      5977     20383
  16.85104  16.88289     0.100      5961     20370
  16.85058  16.88250     0.100      5973     20401
  16.85012  16.88209     0.100      5977     20419
  16.84966  16.88167     0.100      5983     20438
  16.84920  16.88120     0.100      5967     20388
  16.84874  16.88070     0.100      5977     20423
  16.84828  16.88019     0.100      5977     20429
  16.84782  16.87969     0.100      5976     20426
  16.84736  16.87921     0.100      5971     20407
  16.84690  16.87873     0.100      5984     20454
  16.84644  16.87822     0.100      5969     20411
  16.84598  16.87771     0.100      5994     20492
  16.84552  16.87722     0.100      5982     20441
  16.84506  16.87676     0.100      5976     20441
  16.84460  16.87630     0.100      5974     20428
  16.84414  16.87585     0.100      5972     20434
  16.84368  16.87540     0.100      5982     20456
  16.84322  16.87497     0.100      5972     20425
  16.84276  16.87457     0.100      6001     20544
  16.84230  16.87419     0.100      5990     20493
  16.84184  16.87382     0.100      5984     20476
  16.84138  16.87343     0.100      5993     20486
  16.84092  16.87303     0.100      5994     20498
  16.84046  16.87263     0.100      6001     20507
  16.84000  16.87222     0.100      5990     20487
  16.83954  16.87181     0.100      5981     20466
  16.83908  16.87136     0.100      5984     20474
  16.83862  16.87086     0.100      5986     20476
  16.83816  16.87035     0.100      6007     20537
  16.83770  16.86985     0.100      5989     20472
  16.83724  16.86938     0.100      6008     20556
  16.83678  16.86889     0.100      5984     20473
  16.83632  16.86839     0.100      5990     20493
  16.83586  16.86788     0.100      5995     20507
  16.83540  16.86738     0.100      5985     20478
  16.83494  16.86691     0.100      6000     20533
  16.83448  16.86646     0.100      5985     20482
  16.83402  16.86601     0.100      5996     20526
  16.83356  16.86556     0.100      6001     20536
  16.83310  16.86512     0.100      5985     20504
  16.83264  16.86471     0.100      6003     20549
  16.83218  16.86433     0.100      5986     20505
  16.83172  16.86396     0.100      6011     20586
  16.83126  16.86358     0.100      6009     20594
  16.83080  16.86318     0.100      5987     20503
  16.83034  16.86278     0.100      6007     20582
  16.82988  16.86238     0.100      5986     20528
  16.82942  16.86197     0.100      6008     20594
  16.82896  16.86154     0.100      5999     20580
  16.82850  16.86107     0.100      5987     20540
  16.82804  16.86056     0.100      6025     20676
  16.82758  16.86006     0.100      5996     20569
  16.82712  16.85957     0.100      6011     20631
  16.82666  16.85909     0.100      6001     20595
  16.82620  16.85859     0.100      6003     20614
  16.82574  16.85808     0.100      6013     20657
  16.82528  16.85757     0.100      5979     20542
  16.82482  16.85709     0.100      6011     20655
  16.82436  16.85663     0.100      5998     20613
  16.82390  16.85618     0.100      6005     20648
  16.82344  16.85573     0.100      6015     20695
  16.82298  16.85529     0.100      5997     20628
  16.82252  16.85486     0.100      6016     20693
  16.82206  16.85447     0.100      5986     20607
  16.82160  16.85409     0.100      6011     20697
  16.82114  16.85372     0.100      6014     20703
  16.82068  16.85333     0.100      6004     20678
  16.82022  16.85293     0.100      6017     20736
  16.81976  16.85253     0.100      5992     20654
  16.81930  16.85213     0.100      6018     20748
  16.81884  16.85171     0.100      6026     20777
  16.81838  16.85125     0.100      5999     20689
  16.81792  16.85075     0.100      6018     20773
  16.81746  16.85023     0.100      5996     20692
  16.81700  16.84973     0.100      6015     20766
  16.81654  16.84925     0.100      5998     20722
  16.81608  16.84876     0.100      6008     20747
  16.81562  16.84825     0.100      6019     20774
  16.81516  16.84774     0.100      6008     20761
  16.81470  16.84726     0.100      6010     20762
  16.81424  16.84679     0.100      6013     20778
  16.81378  16.84633     0.100      6015     20780
  16.81332  16.84588     0.100      6015     20783
  16.81286  16.84543     0.100      6005     20751
  16.81240  16.84499     0.100      6028     20830
  16.81194  16.84459     0.100      6012     20788
  16.81148  16.84421     0.100      6018     20804
  16.81102  16.84384     0.100      6012     20785
  16.81056  16.84346     0.100      6010     20778
  16.81010  16.84306     0.100      6018     20807
  16.80964  16.84266     0.100      6020     20812
  16.80918  16.84226     0.100      6021     20824
  16.80872  16.84184     0.100      6024     20837
  16.80826  16.84140     0.100      6015     20809
  16.80780  16.84091     0.100      6029     20849
  16.80734  16.84039     0.100      6026     20833
  16.80688  16.83989     0.100      6032     20856
  16.80642  16.83941     0.100      6023     20828
  16.80596  16.83893     0.100      6023     20828
  16.80550  16.83842     0.100      6020     20814
  16.80504  16.83791     0.100      6024     20825
  16.80458  16.83742     0.100      6034     20861
  16.80412  16.83694     0.100      6021     20836
  16.80366  16.83649     0.100      6034     20864
  16.80320  16.83604     0.100      6028     20859
  16.80274  16.83559     0.100      6034     20861
  16.80228  16.83515     0.100      6039     20879
  16.80182  16.83474     0.100      6030     20856
  16.80136  16.83435     0.100      6034     20870
  16.80090  16.83398     0.100      6030     20836
  16.80044  16.83361     0.100      6041     20876
